project_id,mip_era,activity_id,domain_id,institution_id,driving_source_id,driving_experiment_id,driving_variant_label,source_id,version_realization,frequency,version,time_range,variable_id,path
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,201401010000-201412312300,tas,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/tas/v20250201/tas_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_201401010000-201412312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,198001010000-198012312300,tas,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/tas/v20250201/tas_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_198001010000-198012312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,199001010000-199012312300,tas,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/tas/v20250201/tas_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_199001010000-199012312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,201201010000-201212312300,tas,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/tas/v20250201/tas_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_201201010000-201212312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,201201010000-201212312300,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/hurs/v20250201/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_201201010000-201212312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,199001010000-199012312300,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/hurs/v20250201/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_199001010000-199012312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,198101010000-198112312300,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/hurs/v20250201/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_198101010000-198112312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,200901010000-200912312300,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/hurs/v20250201/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_200901010000-200912312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,198301010000-198312312300,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/hurs/v20250201/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_198301010000-198312312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,201101010000-201112312300,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/hurs/v20250201/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_201101010000-201112312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,201501010000-201512312300,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/hurs/v20250201/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_201501010000-201512312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,200201010000-200212312300,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/hurs/v20250201/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_200201010000-200212312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,199601010000-199612312300,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/hurs/v20250201/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_199601010000-199612312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,199801010000-199812312300,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/hurs/v20250201/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_199801010000-199812312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,199701010000-199712312300,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/hurs/v20250201/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_199701010000-199712312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,202001010000-202012312300,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/hurs/v20250201/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_202001010000-202012312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,200601010000-200612312300,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/hurs/v20250201/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_200601010000-200612312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,198901010000-198912312300,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/hurs/v20250201/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_198901010000-198912312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,199901010000-199912312300,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/hurs/v20250201/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_199901010000-199912312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,199201010000-199212312300,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/hurs/v20250201/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_199201010000-199212312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,199501010000-199512312300,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/hurs/v20250201/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_199501010000-199512312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,201601010000-201612312300,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/hurs/v20250201/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_201601010000-201612312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,201701010000-201712312300,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/hurs/v20250201/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_201701010000-201712312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,200801010000-200812312300,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/hurs/v20250201/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_200801010000-200812312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,200701010000-200712312300,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/hurs/v20250201/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_200701010000-200712312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,198201010000-198212312300,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/hurs/v20250201/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_198201010000-198212312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,200401010000-200412312300,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/hurs/v20250201/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_200401010000-200412312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,198501010000-198512312300,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/hurs/v20250201/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_198501010000-198512312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,201001010000-201012312300,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/hurs/v20250201/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_201001010000-201012312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,202101010000-202112312300,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/hurs/v20250201/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_202101010000-202112312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,201801010000-201812312300,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/hurs/v20250201/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_201801010000-201812312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,198401010000-198412312300,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/hurs/v20250201/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_198401010000-198412312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,198001010000-198012312300,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/hurs/v20250201/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_198001010000-198012312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,201301010000-201312312300,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/hurs/v20250201/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_201301010000-201312312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,198701010000-198712312300,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/hurs/v20250201/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_198701010000-198712312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,198601010000-198612312300,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/hurs/v20250201/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_198601010000-198612312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,199401010000-199412312300,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/hurs/v20250201/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_199401010000-199412312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,200001010000-200012312300,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/hurs/v20250201/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_200001010000-200012312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,200301010000-200312312300,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/hurs/v20250201/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_200301010000-200312312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,200101010000-200112312300,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/hurs/v20250201/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_200101010000-200112312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,199301010000-199312312300,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/hurs/v20250201/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_199301010000-199312312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,201901010000-201912312300,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/hurs/v20250201/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_201901010000-201912312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,201401010000-201412312300,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/hurs/v20250201/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_201401010000-201412312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,199101010000-199112312300,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/hurs/v20250201/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_199101010000-199112312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,200501010000-200512312300,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/hurs/v20250201/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_200501010000-200512312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,CLMcom-CMCC,ERA5,evaluation,r1i1p1f1,CCLM6-0-1-URB,v1-r1,1hr,v20250201,198801010000-198812312300,hurs,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/CLMcom-CMCC/ERA5/evaluation/r1i1p1f1/CCLM6-0-1-URB/v1-r1/1hr/hurs/v20250201/hurs_EUR-12_ERA5_evaluation_r1i1p1f1_CLMcom-CMCC_CCLM6-0-1-URB_v1-r1_1hr_198801010000-198812312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,HCLIMcom-SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-ALADIN,v1-r1,1hr,v20241205,199001010000-199012312300,tas,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/HCLIMcom-SMHI/ERA5/evaluation/r1i1p1f1/HCLIM43-ALADIN/v1-r1/1hr/tas/v20241205/tas_EUR-12_ERA5_evaluation_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_1hr_199001010000-199012312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,HCLIMcom-SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-ALADIN,v1-r1,1hr,v20241205,199301010000-199312312300,tas,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/HCLIMcom-SMHI/ERA5/evaluation/r1i1p1f1/HCLIM43-ALADIN/v1-r1/1hr/tas/v20241205/tas_EUR-12_ERA5_evaluation_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_1hr_199301010000-199312312300.nc
CORDEX-CMIP6,CMIP6,DD,EUR-12,HCLIMcom-SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-ALADIN,v1-r1,1hr,v20241205,201301010000-201312312300,tas,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX-CMIP6/DD/EUR-12/HCLIMcom-SMHI/ERA5/evaluation/r1i1p1f1/HCLIM43-ALADIN/v1-r1/1hr/tas/v20241205/tas_EUR-12_ERA5_evaluation_r1i1p1f1_HCLIMcom-SMHI_HCLIM43-ALADIN_v1-r1_1hr_201301010000-201312312300.nc
